"Date Time, GMT-10:00",Low Range,High Range,"Temp, °C ",Specific Conductance
06/12/25 7:00:00 PM,2631.4,2683.7,29.65,2439
06/12/25 7:10:00 PM,2629.1,2681.9,29.61,2439.3
06/12/25 7:20:00 PM,2627.3,2679.4,29.57,2438.9
06/12/25 7:30:00 PM,2624.9,2675.7,29.51,2438.4
06/12/25 7:40:00 PM,2621.9,2674.5,29.48,2438.8
06/12/25 7:50:00 PM,2620.7,2672.6,29.43,2439.4
06/12/25 8:00:00 PM,2615.4,2667.6,29.34,2439.2
06/12/25 8:10:00 PM,2611.2,2662.7,29.28,2437.6
06/12/25 8:20:00 PM,2608.8,2660.2,29.23,2437.7
06/12/25 8:30:00 PM,2606.5,2657.7,29.17,2438.2
06/12/25 8:40:00 PM,2604.7,2657.1,29.15,2438.6
06/12/25 8:50:00 PM,2601.7,2653.4,29.08,2438.6
06/12/25 9:00:00 PM,2601.1,2652.2,29.06,2438.5
06/12/25 9:10:00 PM,2596.4,2648.5,28.99,2438.4
06/12/25 9:20:00 PM,2595.2,2646,28.94,2438.5
06/12/25 9:30:00 PM,2593.4,2645.4,28.92,2438.9
06/12/25 9:40:00 PM,2589.8,2641,28.87,2437.3
06/12/25 9:50:00 PM,2588.1,2639.2,28.83,2437.6
06/12/25 10:00:00 PM,2587.5,2637.3,28.8,2437.2
06/12/25 10:10:00 PM,2584.5,2633.6,28.73,2437.2
06/12/25 10:20:00 PM,2579.2,2629.9,28.67,2436.7
06/12/25 10:30:00 PM,2578,2627.4,28.62,2436.8
06/12/25 10:40:00 PM,2575.6,2625,28.57,2437
06/12/25 10:50:00 PM,2572.6,2623.1,28.55,2436.2
06/12/25 11:00:00 PM,2572.6,2622.5,28.52,2437
06/12/25 11:10:00 PM,2570.3,2620.7,28.49,2436.8
06/12/25 11:20:00 PM,2567.3,2616.9,28.44,2435.7
06/12/25 11:30:00 PM,2564.9,2614.5,28.38,2436.4
06/12/25 11:40:00 PM,2562.6,2613.2,28.35,2436.6
06/12/25 11:50:00 PM,2559.6,2610.2,28.31,2435.8
06/13/25 12:00:00 AM,2559.6,2609.5,28.29,2436.1
06/13/25 12:10:00 AM,2556.1,2605.8,28.24,2435
06/13/25 12:20:00 AM,2553.7,2604,28.19,2435.8
06/13/25 12:30:00 AM,2550.7,2601.5,28.15,2435.4
06/13/25 12:40:00 AM,2549.6,2599,28.12,2434.5
06/13/25 12:50:00 AM,2545.4,2594.7,28.04,2434.4
06/13/25 1:00:00 AM,2544.2,2594.7,28.04,2434.4
06/13/25 1:10:00 AM,2540.1,2590.4,28.01,2431.8
06/13/25 1:20:00 AM,2538.3,2587.9,27.96,2431.9
06/13/25 1:30:00 AM,2537.7,2586.7,27.93,2432.2
06/13/25 1:40:00 AM,2535.4,2584.9,27.89,2432.4
06/13/25 1:50:00 AM,2532.4,2581.8,27.86,2431
06/13/25 2:00:00 AM,2530.1,2579.3,27.82,2430.6
06/13/25 2:10:00 AM,2526.5,2575,27.78,2428.5
06/13/25 2:20:00 AM,2525.3,2573.8,27.75,2428.8
06/13/25 2:30:00 AM,2522.4,2571.9,27.7,2429.4
06/13/25 2:40:00 AM,2522.4,2570.1,27.67,2429.2
06/13/25 2:50:00 AM,2520,2568.2,27.62,2429.8
06/13/25 3:00:00 AM,2517.7,2566.4,27.6,2429.1
06/13/25 3:10:00 AM,2515.9,2564.5,27.55,2429.8
06/13/25 3:20:00 AM,2513.5,2562.1,27.5,2429.9
06/13/25 3:30:00 AM,2512.3,2560.2,27.46,2430.1
06/13/25 3:40:00 AM,2509.4,2558.4,27.43,2429.8
06/13/25 3:50:00 AM,2508.8,2557.1,27.39,2430.6
06/13/25 4:00:00 AM,2507,2554.7,27.35,2430.2
06/13/25 4:10:00 AM,2504.7,2553.4,27.31,2431
06/13/25 4:20:00 AM,2503.5,2551.6,27.29,2430.2
06/13/25 4:30:00 AM,2501.1,2549.7,27.24,2430.9
06/13/25 4:40:00 AM,2488.8,2537.4,27.2,2421.1
06/13/25 4:50:00 AM,2498.2,2546.7,27.18,2431
06/13/25 5:00:00 AM,2495.8,2544.2,27.13,2431
06/13/25 5:10:00 AM,2495.3,2543.6,27.09,2432.4
06/13/25 5:20:00 AM,2495.3,2543,27.09,2431.8
06/13/25 5:30:00 AM,2494.1,2541.7,27.07,2431.6
06/13/25 5:40:00 AM,2491.7,2539.9,27.03,2431.8
06/13/25 5:50:00 AM,2490.5,2538.7,26.99,2432.6
06/13/25 6:00:00 AM,2489.4,2538,26.98,2432.4
06/13/25 6:10:00 AM,2488.8,2536.2,26.94,2432.7
06/13/25 6:20:00 AM,2487.6,2535.6,26.92,2433.1
06/13/25 6:30:00 AM,2486.4,2533.7,26.88,2433.3
06/13/25 6:40:00 AM,2485.2,2533.1,26.86,2433.7
06/13/25 6:50:00 AM,2484.7,2532.5,26.85,2433.6
06/13/25 7:00:00 AM,2484.7,2531.3,26.83,2433.4
06/13/25 7:10:00 AM,2485.2,2532.5,26.85,2433.5
06/13/25 7:20:00 AM,2484.7,2531.3,26.82,2433.9
06/13/25 7:30:00 AM,2481.7,2528.8,26.83,2430.9
06/13/25 7:40:00 AM,2481.7,2528.2,26.82,2430.8
06/13/25 7:50:00 AM,2482.9,2530.7,26.78,2435.2
06/13/25 8:00:00 AM,2480.5,2527.6,26.8,2431.2
06/13/25 8:10:00 AM,2480.5,2528.2,26.8,2431.8
06/13/25 8:20:00 AM,2478.8,2525.1,26.82,2427.8
06/13/25 8:30:00 AM,2481.1,2527.6,26.82,2430.2
06/13/25 8:40:00 AM,2483.5,2530.7,26.82,2433.2
06/13/25 8:50:00 AM,2481.7,2529.4,26.86,2429.9
06/13/25 9:00:00 AM,2488.2,2536.2,26.83,2437.9
06/13/25 9:10:00 AM,2488.2,2535.6,26.86,2435.8
06/13/25 9:20:00 AM,2487,2534.4,26.91,2432.2
06/13/25 9:30:00 AM,2492.9,2541.7,26.94,2437.6
06/13/25 9:40:00 AM,2494.7,2543,26.99,2436.4
06/13/25 9:50:00 AM,2498.2,2546,27.03,2437.2
06/13/25 10:00:00 AM,2500.6,2549.1,27.09,2437.2
06/13/25 10:10:00 AM,2507,2556.5,27.19,2439.3
06/13/25 10:20:00 AM,2512.3,2560.2,27.27,2438.8
06/13/25 10:30:00 AM,2516.5,2565.1,27.38,2438
06/13/25 10:40:00 AM,2521.2,2570.7,27.49,2437.9
06/13/25 10:50:00 AM,2525.9,2573.8,27.56,2437.3
06/13/25 11:00:00 AM,2532.4,2581.8,27.67,2439.4
06/13/25 11:10:00 AM,2535.4,2584.2,27.77,2436.8
06/13/25 11:20:00 AM,2544.2,2593.5,27.89,2439.6
06/13/25 11:30:00 AM,2550.7,2600.3,28.07,2437.1
06/13/25 11:40:00 AM,2562.6,2612.6,28.19,2442.7
06/13/25 11:50:00 AM,2566.1,2616.3,28.28,2441.7
06/13/25 12:00:00 PM,2572,2622.5,28.4,2441.6
06/13/25 12:10:00 PM,2578,2628.7,28.51,2442
06/13/25 12:20:00 PM,2586.3,2637.3,28.67,2442.2
06/13/25 12:30:00 PM,2591,2641,28.8,2439.2
06/13/25 12:40:00 PM,2595.8,2646.6,28.81,2443.9
06/13/25 12:50:00 PM,2601.1,2654,28.89,2446.8
06/13/25 1:00:00 PM,2604.7,2657.1,28.97,2445.8
06/13/25 1:10:00 PM,2609.4,2662.1,29.07,2445.5
06/13/25 1:20:00 PM,2615.4,2667,29.23,2442.2
06/13/25 1:30:00 PM,2631.4,2684.4,29.48,2446
06/13/25 1:40:00 PM,2635,2688.1,29.52,2447.4
06/13/25 1:50:00 PM,2641.6,2694.9,29.64,2447.8
06/13/25 2:00:00 PM,2646.3,2698.6,29.7,2448.3
06/13/25 2:10:00 PM,2651.7,2705.4,29.77,2451.1
06/13/25 2:20:00 PM,2654.7,2708.5,29.82,2451.4
06/13/25 2:30:00 PM,2663.6,2717.2,29.97,2452.1
06/13/25 2:40:00 PM,2673.2,2726.5,30.07,2455.6
06/13/25 2:50:00 PM,2672,2725.9,30.08,2454.6
06/13/25 3:00:00 PM,2673.2,2726.5,30.09,2454.6
06/13/25 3:10:00 PM,2677.9,2732.1,30.2,2454.4
06/13/25 3:20:00 PM,2683.3,2737.1,30.29,2454.6
06/13/25 3:30:00 PM,2680.9,2735.2,30.25,2454.7
06/13/25 3:40:00 PM,2676.8,2729.6,30.18,2453.1
06/13/25 3:50:00 PM,2676.8,2730.2,30.17,2454.1
06/13/25 4:00:00 PM,2676.8,2730.2,30.19,2453.1
06/13/25 4:10:00 PM,2676.8,2730.9,30.23,2451.8
06/13/25 4:20:00 PM,2675.6,2729.6,30.2,2452
06/13/25 4:30:00 PM,2670.2,2724.6,30.14,2450.4
06/13/25 4:40:00 PM,2669,2723.4,30.1,2451.2
06/13/25 4:50:00 PM,2667.8,2721.5,30.07,2450.9
06/13/25 5:00:00 PM,2665.4,2719.7,30.03,2451.2
06/13/25 5:10:00 PM,2661.2,2714.1,29.94,2450.5
06/13/25 5:20:00 PM,2657.1,2710.4,29.85,2451.4
06/13/25 5:30:00 PM,2651.7,2704.2,29.77,2449.6
06/13/25 5:40:00 PM,2649.3,2701.7,29.7,2450.7
06/13/25 5:50:00 PM,2643.9,2697.4,29.64,2449.7
06/13/25 6:00:00 PM,2641,2694.3,29.59,2449.3
06/13/25 6:10:00 PM,2636.2,2688.7,29.5,2448.5
06/13/25 6:20:00 PM,2634.4,2686.2,29.45,2448.6
06/13/25 6:30:00 PM,2629.1,2681.3,29.4,2446.6
06/13/25 6:40:00 PM,2625.5,2677.5,29.33,2446.5
06/13/25 6:50:00 PM,2618.9,2672,29.24,2445.8
06/13/25 7:00:00 PM,2618.3,2670.7,29.22,2445.5
06/13/25 7:10:00 PM,2615.4,2667,29.15,2445.5
06/13/25 7:20:00 PM,2609.4,2661.5,29.06,2444.8
06/13/25 7:30:00 PM,2605.9,2657.7,28.99,2444.7
06/13/25 7:40:00 PM,2605.9,2657.1,28.94,2446.6
06/13/25 7:50:00 PM,2601.1,2651.6,28.88,2444.4
06/13/25 8:00:00 PM,2595.2,2647.8,28.82,2443.8
06/13/25 8:10:00 PM,2594.6,2646,28.77,2444.6
06/13/25 8:20:00 PM,2591.6,2642.9,28.73,2443.6
06/13/25 8:30:00 PM,2588.6,2639.2,28.69,2442.1
06/13/25 8:40:00 PM,2585.1,2636.7,28.62,2443.2
06/13/25 8:50:00 PM,2581.5,2631.8,28.56,2441.6
06/13/25 9:00:00 PM,2581.5,2631.8,28.55,2442.1
06/13/25 9:10:00 PM,2576.2,2627.4,28.5,2440.4
06/13/25 9:20:00 PM,2573.2,2624.4,28.48,2438.6
06/13/25 9:30:00 PM,2570.9,2620,28.41,2437.9
06/13/25 9:40:00 PM,2566.7,2616.9,28.35,2437.9
06/13/25 9:50:00 PM,2565.5,2615.7,28.31,2438.7
06/13/25 10:00:00 PM,2556.7,2608.3,28.24,2435.2
06/13/25 10:10:00 PM,2556.1,2606.5,28.2,2435.5
06/13/25 10:20:00 PM,2512.3,2563.9,28.18,2396.6
06/13/25 10:30:00 PM,2553.1,2602.1,28.12,2435.3
06/13/25 10:40:00 PM,2549,2599.7,28.08,2435
06/13/25 10:50:00 PM,2546.6,2597.2,28.07,2433.1
06/13/25 11:00:00 PM,2544.2,2594.7,28.02,2433.2
06/13/25 11:10:00 PM,2541.3,2591,27.96,2432.6
06/13/25 11:20:00 PM,2539.5,2589.8,27.93,2433
06/13/25 11:30:00 PM,2537.7,2587.3,27.89,2432.6
06/13/25 11:40:00 PM,2535.4,2584.2,27.85,2431.6
06/13/25 11:50:00 PM,2531.2,2579.9,27.8,2430
06/14/25 12:00:00 AM,2529.5,2578.7,27.77,2430.3
06/14/25 12:10:00 AM,2525.9,2575.6,27.72,2429.8
06/14/25 12:20:00 AM,2524.1,2575,27.69,2430.7
06/14/25 12:30:00 AM,2523.6,2572.5,27.65,2430.3
06/14/25 12:40:00 AM,2521.8,2570.7,27.62,2430.1
06/14/25 12:50:00 AM,2519.4,2568.8,27.57,2430.7
06/14/25 1:00:00 AM,2517.1,2567,27.55,2430
06/14/25 1:10:00 AM,2515.9,2564.5,27.51,2429.6
06/14/25 1:20:00 AM,2511.8,2561.4,27.45,2429.6
06/14/25 1:30:00 AM,2498.2,2548.5,27.43,2418.3
06/14/25 1:40:00 AM,2507,2555.9,27.38,2427.8
06/14/25 1:50:00 AM,2506.4,2556.5,27.34,2430.3
06/14/25 2:00:00 AM,2505.9,2554.7,27.3,2430.6
06/14/25 2:10:00 AM,2502.9,2552.2,27.25,2430.6
06/14/25 2:20:00 AM,2501.1,2550.4,27.23,2429.9
06/14/25 2:30:00 AM,2499.4,2547.9,27.18,2430
06/14/25 2:40:00 AM,2495.3,2544.8,27.12,2430
06/14/25 2:50:00 AM,2494.1,2542.4,27.07,2430.2
06/14/25 3:00:00 AM,2492.9,2541.1,27.04,2430.4
06/14/25 3:10:00 AM,2491.7,2539.3,27.01,2430.1
06/14/25 3:20:00 AM,2489.4,2538,26.97,2430.9
06/14/25 3:30:00 AM,2486.4,2535.6,26.91,2431.5
06/14/25 3:40:00 AM,2487,2534.4,26.89,2431.4
06/14/25 3:50:00 AM,2485.2,2533.1,26.88,2430.6
06/14/25 4:00:00 AM,2484.1,2531.9,26.85,2430.9
06/14/25 4:10:00 AM,2483.5,2530.7,26.81,2431.7
06/14/25 4:20:00 AM,2481.1,2528.2,26.77,2431.3
06/14/25 4:30:00 AM,2478.8,2527,26.73,2432.1
06/14/25 4:40:00 AM,2476.4,2523.9,26.69,2431.1
06/14/25 4:50:00 AM,2476.4,2523.3,26.66,2432
06/14/25 5:00:00 AM,2474.7,2522.7,26.65,2432
06/14/25 5:10:00 AM,2474.7,2521.4,26.62,2432.2
06/14/25 5:20:00 AM,2473.5,2520.2,26.6,2432
06/14/25 5:30:00 AM,2472.3,2519,26.57,2432.3
06/14/25 5:40:00 AM,2470,2517.1,26.55,2431.5
06/14/25 5:50:00 AM,2468.2,2515.9,26.54,2430.8
06/14/25 6:00:00 AM,2467.6,2514.7,26.51,2431.1
06/14/25 6:10:00 AM,2465.3,2512.8,26.46,2431.8
06/14/25 6:20:00 AM,2464.7,2512.2,26.45,2431.7
06/14/25 6:30:00 AM,2462.9,2510.4,26.41,2431.9
06/14/25 6:40:00 AM,2460,2507.3,26.35,2431.9
06/14/25 6:50:00 AM,2458.2,2506.1,26.33,2431.7
06/14/25 7:00:00 AM,2458.2,2506.1,26.31,2432.7
06/14/25 7:10:00 AM,2457,2504.2,26.3,2431.4
06/14/25 7:20:00 AM,2458.2,2504.2,26.31,2430.9
06/14/25 7:30:00 AM,2458.2,2504.8,26.3,2431.9
06/14/25 7:40:00 AM,2455.3,2501.8,26.3,2429
06/14/25 7:50:00 AM,2460,2506.1,26.29,2433.7
06/14/25 8:00:00 AM,2455.3,2501.8,26.29,2429.5
06/14/25 8:10:00 AM,2460.6,2508.5,26.31,2435
06/14/25 8:20:00 AM,2458.8,2505.5,26.3,2432.5
06/14/25 8:30:00 AM,2460,2506.7,26.33,2432.2
06/14/25 8:40:00 AM,2455.3,2501.2,26.33,2426.8
06/14/25 8:50:00 AM,2456.4,2503.6,26.34,2428.6
06/14/25 9:00:00 AM,2457,2504.2,26.38,2427.2
06/14/25 9:10:00 AM,2457.6,2503.6,26.38,2426.6
06/14/25 9:20:00 AM,2462.9,2509.8,26.39,2432.1
06/14/25 9:30:00 AM,2460.6,2505.5,26.44,2425.4
06/14/25 9:40:00 AM,2457,2503.6,26.46,2422.5
06/14/25 9:50:00 AM,2464.1,2512.2,26.49,2429.3
06/14/25 10:00:00 AM,2468.8,2515.3,26.59,2427.3
06/14/25 10:10:00 AM,2478.2,2525.7,26.64,2434.8
06/14/25 10:20:00 AM,2484.7,2532.5,26.75,2435.9
06/14/25 10:30:00 AM,2479.4,2525.7,26.77,2428.3
06/14/25 10:40:00 AM,2474.7,2522.7,26.85,2421.4
06/14/25 10:50:00 AM,2478.8,2524.5,26.86,2422.7
06/14/25 11:00:00 AM,2484.7,2531.9,26.89,2428.2
06/14/25 11:10:00 AM,2490,2536.8,26.98,2428.5
06/14/25 11:20:00 AM,2500,2547.3,27.15,2430
06/14/25 11:30:00 AM,2502.3,2549.1,27.24,2427.3
06/14/25 11:40:00 AM,2502.9,2551,27.29,2426.6
06/14/25 11:50:00 AM,2517.1,2565.8,27.43,2433.7
06/14/25 12:00:00 PM,2525.3,2574.4,27.57,2434.9
06/14/25 12:10:00 PM,2531.2,2579.9,27.66,2435.7
06/14/25 12:20:00 PM,2535.4,2584.2,27.75,2435.3
06/14/25 12:30:00 PM,2545.4,2594.7,27.87,2439.2
06/14/25 12:40:00 PM,2548.4,2599,27.94,2439.8
06/14/25 12:50:00 PM,2553.1,2602.1,28.02,2438.8
06/14/25 1:00:00 PM,2559.6,2609.5,28.14,2439.8
06/14/25 1:10:00 PM,2559.6,2610.2,28.18,2438.5
06/14/25 1:20:00 PM,2567.3,2618.8,28.3,2440.6
06/14/25 1:30:00 PM,2570.3,2620.7,28.38,2438.4
06/14/25 1:40:00 PM,2576.2,2627.4,28.52,2437.8
06/14/25 1:50:00 PM,2582.7,2633.6,28.59,2440.1
06/14/25 2:00:00 PM,2588.1,2639.2,28.67,2441.4
06/14/25 2:10:00 PM,2590.4,2641,28.72,2440.6
06/14/25 2:20:00 PM,2590.4,2641.7,28.75,2439.8
06/14/25 2:30:00 PM,2595.8,2647.2,28.85,2440
06/14/25 2:40:00 PM,2598.7,2650.3,28.91,2439.9
06/14/25 2:50:00 PM,2607.6,2659,29.06,2440.6
06/14/25 3:00:00 PM,2612.4,2664.5,29.13,2442.3
06/14/25 3:10:00 PM,2614.2,2665.8,29.18,2441
06/14/25 3:20:00 PM,2611.2,2663.9,29.17,2439.7
06/14/25 3:30:00 PM,2611.2,2662.7,29.14,2440.1
06/14/25 3:40:00 PM,2612.4,2665.2,29.18,2440.4
06/14/25 3:50:00 PM,2613.6,2665.2,29.18,2440.4
06/14/25 4:00:00 PM,2612.4,2664.5,29.18,2439.7
06/14/25 4:10:00 PM,2612.4,2665.8,29.22,2439
06/14/25 4:20:00 PM,2615.4,2667,29.24,2439.1
06/14/25 4:30:00 PM,2613.6,2666.4,29.24,2438.5
06/14/25 4:40:00 PM,2612.4,2665.8,29.22,2438.9
06/14/25 4:50:00 PM,2610,2662.7,29.2,2437
06/14/25 5:00:00 PM,2610.6,2663.3,29.15,2440
06/14/25 5:10:00 PM,2608.2,2661.5,29.13,2439.3
06/14/25 5:20:00 PM,2604.7,2658.4,29.09,2438.4
06/14/25 5:30:00 PM,2604.7,2657.1,29.06,2438.6
06/14/25 5:40:00 PM,2599.3,2652.2,28.99,2437.5
06/14/25 5:50:00 PM,2596.4,2647.8,28.92,2436.8
06/14/25 6:00:00 PM,2593.4,2646.6,28.88,2437.6
06/14/25 6:10:00 PM,2591.6,2644.1,28.83,2437.7
06/14/25 6:20:00 PM,2588.1,2640.4,28.76,2437.7
06/14/25 6:30:00 PM,2585.1,2636.7,28.71,2436.7
06/14/25 6:40:00 PM,2585.1,2637.3,28.67,2439.2
06/14/25 6:50:00 PM,2579.8,2632.4,28.64,2436.1
06/14/25 7:00:00 PM,2577.4,2628.7,28.56,2436.5
06/14/25 7:10:00 PM,2573.2,2625,28.5,2436
06/14/25 7:20:00 PM,2573.2,2623.7,28.49,2435.3
06/14/25 7:30:00 PM,2567.9,2618.8,28.41,2434.6
06/14/25 7:40:00 PM,2563.8,2615.7,28.35,2434.6
06/14/25 7:50:00 PM,2556.7,2607.7,28.28,2430.6
06/14/25 8:00:00 PM,2557.8,2609.5,28.25,2433.7
06/14/25 8:10:00 PM,2553.7,2604.6,28.2,2431.6
06/14/25 8:20:00 PM,2550.7,2602.1,28.17,2430.7
06/14/25 8:30:00 PM,2549,2600.3,28.14,2430.5
06/14/25 8:40:00 PM,2544.8,2594.7,28.09,2427.6
06/14/25 8:50:00 PM,2541.9,2593.5,28.07,2427.5
06/14/25 9:00:00 PM,2537.1,2587.3,27.99,2425.6
06/14/25 9:10:00 PM,2537.1,2588.6,27.97,2427.7
06/14/25 9:20:00 PM,2530.1,2581.2,27.91,2423.7
06/14/25 9:30:00 PM,2529.5,2579.9,27.86,2424.9
06/14/25 9:40:00 PM,2529.5,2581.2,27.85,2426.6
06/14/25 9:50:00 PM,2525.9,2576.8,27.78,2425.9
06/14/25 10:00:00 PM,2524.7,2574.4,27.75,2425.1
06/14/25 10:10:00 PM,2523,2572.5,27.72,2424.8
06/14/25 10:20:00 PM,2520,2570.1,27.67,2424.9
06/14/25 10:30:00 PM,2517.7,2567.6,27.64,2424
06/14/25 10:40:00 PM,2515.3,2565.8,27.6,2424.3
06/14/25 10:50:00 PM,2512.9,2563.3,27.56,2423.9
06/14/25 11:00:00 PM,2511.8,2562.1,27.54,2423.7
06/14/25 11:10:00 PM,2509.4,2559.6,27.51,2422.8
06/14/25 11:20:00 PM,2507.6,2557.1,27.46,2422.9
06/14/25 11:30:00 PM,2504.7,2555.3,27.45,2421.6
06/14/25 11:40:00 PM,2504.1,2553.4,27.43,2420.8
06/14/25 11:50:00 PM,2478.8,2527,27.4,2397.2
06/15/25 12:00:00 AM,2495.8,2546,27.34,2418.2
06/15/25 12:10:00 AM,2496.4,2546.7,27.29,2421.3
06/15/25 12:20:00 AM,2495.3,2544.8,27.28,2420
06/15/25 12:30:00 AM,2493.5,2543,27.25,2419.7
06/15/25 12:40:00 AM,2485.8,2535.6,27.23,2413.6
06/15/25 12:50:00 AM,2488.8,2538,27.19,2417.9
06/15/25 1:00:00 AM,2487,2536.2,27.15,2418.1
06/15/25 1:10:00 AM,2486.4,2535,27.13,2417.9
06/15/25 1:20:00 AM,2484.1,2533.1,27.08,2418.6
06/15/25 1:30:00 AM,2481.7,2530.7,27.04,2418.2
06/15/25 1:40:00 AM,2479.4,2528.2,27.01,2417.3
06/15/25 1:50:00 AM,2481.1,2529.4,26.96,2420.9
06/15/25 2:00:00 AM,2476.4,2525.1,26.94,2417.8
06/15/25 2:10:00 AM,2475.2,2523.9,26.91,2418.1
06/15/25 2:20:00 AM,2474.7,2522.7,26.88,2418.4
06/15/25 2:30:00 AM,2471.7,2520.2,26.83,2418.5
06/15/25 2:40:00 AM,2470,2519,26.81,2418.3
06/15/25 2:50:00 AM,2468.2,2516.5,26.77,2417.9
06/15/25 3:00:00 AM,2467,2514.7,26.75,2417.1
06/15/25 3:10:00 AM,2467,2514.7,26.73,2418.1
06/15/25 3:20:00 AM,2465.8,2514.7,26.72,2418.6
06/15/25 3:30:00 AM,2464.7,2513.4,26.69,2418.8
06/15/25 3:40:00 AM,2464.1,2512.2,26.65,2419.6
06/15/25 3:50:00 AM,2461.7,2511,26.59,2421.4
06/15/25 4:00:00 AM,2460.6,2509.8,26.56,2421.8
06/15/25 4:10:00 AM,2458.8,2507.3,26.52,2421.3
06/15/25 4:20:00 AM,2459.4,2507.9,26.5,2422.9
06/15/25 4:30:00 AM,2457,2504.8,26.46,2421.9
06/15/25 4:40:00 AM,2455.3,2503,26.43,2421.6
06/15/25 4:50:00 AM,2454.7,2502.4,26.4,2422.5
06/15/25 5:00:00 AM,2454.1,2501.2,26.38,2422.3
06/15/25 5:10:00 AM,2452.9,2499.9,26.34,2423.1
06/15/25 5:20:00 AM,2452.3,2499.9,26.3,2425
06/15/25 5:30:00 AM,2448.2,2495.6,26.25,2423.4
06/15/25 5:40:00 AM,2447.1,2493.8,26.22,2423.1
06/15/25 5:50:00 AM,2446.5,2493.8,26.19,2424.6
06/15/25 6:00:00 AM,2447.6,2493.8,26.17,2425.6
06/15/25 6:10:00 AM,2442.9,2491.3,26.1,2426.6
06/15/25 6:20:00 AM,2442.9,2490.7,26.08,2427
06/15/25 6:30:00 AM,2441.8,2488.9,26.06,2426.3
06/15/25 6:40:00 AM,2440,2487,26.01,2426.9
06/15/25 6:50:00 AM,2440,2487,26.01,2426.9
06/15/25 7:00:00 AM,2437.7,2484.6,25.96,2427.1
06/15/25 7:10:00 AM,2437.1,2483.3,25.94,2426.8
06/15/25 7:20:00 AM,2437.1,2482.7,25.93,2426.7
06/15/25 7:30:00 AM,2436.5,2482.1,25.93,2426.1
06/15/25 7:40:00 AM,2437.1,2482.7,25.93,2426.7
06/15/25 7:50:00 AM,2423,2469.2,26.06,2406.9
06/15/25 8:00:00 AM,2434.7,2481.5,25.93,2425.5
06/15/25 8:10:00 AM,2437.1,2484,25.92,2428.4
06/15/25 8:20:00 AM,2433,2479.1,25.88,2425.6
06/15/25 8:30:00 AM,2430,2476.6,25.93,2420.6
06/15/25 8:40:00 AM,2434.7,2481.5,25.92,2425.9
06/15/25 8:50:00 AM,2437.1,2484,25.93,2427.8
06/15/25 9:00:00 AM,2438.8,2485.8,25.94,2429.1
06/15/25 9:10:00 AM,2432.4,2479.7,25.99,2420.6
06/15/25 9:20:00 AM,2431.8,2479.1,26.04,2417.5
06/15/25 9:30:00 AM,2446.5,2493.2,26.07,2429.7
06/15/25 9:40:00 AM,2447.1,2493.2,26.15,2425.6
06/15/25 9:50:00 AM,2450,2496.9,26.24,2424.7
06/15/25 10:00:00 AM,2456.4,2503,26.35,2425.1
06/15/25 10:10:00 AM,2463.5,2511,26.43,2428.8
06/15/25 10:20:00 AM,2468.2,2514.7,26.57,2425.4
06/15/25 10:30:00 AM,2478.2,2525.7,26.65,2432
06/15/25 10:40:00 AM,2482.9,2530.7,26.82,2428.3
06/15/25 10:50:00 AM,2489.4,2536.8,26.89,2430.6
06/15/25 11:00:00 AM,2495.3,2545.4,27.07,2429.9
06/15/25 11:10:00 AM,2498.2,2547.3,27.13,2428.7
06/15/25 11:20:00 AM,2505.3,2553.4,27.25,2428.5
06/15/25 11:30:00 AM,2513.5,2562.7,27.4,2429.9
06/15/25 11:40:00 AM,2527.7,2576.2,27.61,2432.3
06/15/25 11:50:00 AM,2534.2,2583.6,27.73,2433.4
06/15/25 12:00:00 PM,2543,2593.5,27.88,2435.3
06/15/25 12:10:00 PM,2547.8,2599,28.01,2434.1
06/15/25 12:20:00 PM,2557.2,2607.7,28.13,2436.3
06/15/25 12:30:00 PM,2560.8,2612.6,28.23,2436
06/15/25 12:40:00 PM,2567.9,2618.2,28.39,2433.4
06/15/25 12:50:00 PM,2575,2625.6,28.5,2434.8
06/15/25 1:00:00 PM,2582.7,2634.2,28.61,2437.4
06/15/25 1:10:00 PM,2586.9,2638,28.69,2437
06/15/25 1:20:00 PM,2588.1,2639.8,28.72,2437.2
06/15/25 1:30:00 PM,2594.6,2646.6,28.83,2438.1
06/15/25 1:40:00 PM,2598.1,2650.3,28.88,2439.1
06/15/25 1:50:00 PM,2600.5,2653.4,28.93,2439.5
06/15/25 2:00:00 PM,2607.1,2659.6,29.02,2440.8
06/15/25 2:10:00 PM,2609.4,2662.1,29.07,2440.7
06/15/25 2:20:00 PM,2613.6,2667,29.14,2441.8
06/15/25 2:30:00 PM,2618.9,2671.4,29.23,2441.4
06/15/25 2:40:00 PM,2618.9,2672,29.23,2442
06/15/25 2:50:00 PM,2625.5,2678.8,29.34,2442.8
06/15/25 3:00:00 PM,2625.5,2678.8,29.34,2442.8
06/15/25 3:10:00 PM,2626.1,2680.6,29.38,2442.5
06/15/25 3:20:00 PM,2627.9,2681.9,29.41,2442.2
06/15/25 3:30:00 PM,2629.1,2683.1,29.45,2441.4
06/15/25 3:40:00 PM,2630.8,2683.1,29.45,2441.4
06/15/25 3:50:00 PM,2633.2,2688.1,29.52,2442.5
06/15/25 4:00:00 PM,2633.2,2687.5,29.5,2442.9
06/15/25 4:10:00 PM,2632.6,2687.5,29.49,2443.4
06/15/25 4:20:00 PM,2632,2685.6,29.49,2441.6
06/15/25 4:30:00 PM,2630.8,2685,29.46,2442.5
